Number_of_Customers,Number_of_Views,Product_Category,Stock_Level,Historical_Price,Competitor_Price,Seasonality_Index,Discount_Offered,Rating,adjusted_price
245,825,Clothing,404,471.0073049922253,417.8019118179778,0.8,0.1,4.078466876424006,227.94427599623742
318,667,Home,400,293.26079267873115,95.79600749630279,0.8,0.1,2.443065165318759,186.04874228795313
98,898,Beauty,310,404.74024146863104,391.87982753789674,0.8,0.0,4.975554589319206,102.03098048598288
365,904,Electronics,343,248.3852029103296,360.9689982786737,1.2,0.2,3.684998180101744,316.2579037055942
179,786,Home,350,419.0652780241847,329.1696867024463,1.0,0.0,4.343572297873301,213.7113526106241
493,958,Electronics,5,274.0857503122462,222.3255746808257,1.2,0.1,3.9351411666586067,27024.854980787477
54,981,Home,376,12.22347957138296,189.71743862146542,1.2,0.2,3.37695337097928,2.101011873277496
477,739,Home,418,450.8525134451058,51.77640795677455,1.0,0.3,3.8652762164613494,513.2616919172207
76,530,Beauty,305,82.79739871959718,185.1043347781703,1.0,0.0,3.3899353161494212,20.56405981271041
209,989,Home,164,230.7718330408077,304.90248503269146,0.8,0.2,1.204794362591843,233.84879081468512
198,424,Clothing,12,243.57042113587508,450.12251591162385,0.8,0.3,2.382092562631168,2967.8119006094316
313,541,Clothing,24,33.14577410795978,418.23102369831804,1.0,0.1,2.265670075113787,414.98509183165646
279,903,Electronics,223,36.00448886523001,25.785707817624818,1.0,0.3,3.8558928322895243,44.8448767562463
249,387,Electronics,122,383.65038662790636,78.0428186281536,1.2,0.0,3.3046928033181615,931.9897197107189
99,325,Clothing,128,157.2208871248405,425.7591092713487,1.2,0.2,3.4419552108000255,144.78946814287636
116,163,Electronics,304,210.7178014575432,470.2659988741192,1.2,0.3,4.38792632486842,96.17022282914758
349,659,Electronics,121,286.4151325779675,37.346333840887915,1.0,0.2,3.1012285556323094,819.3350923746775
430,813,Clothing,34,192.95919122819748,353.61351140915036,0.8,0.3,1.873108799224421,1896.5131937857125
107,597,Clothing,82,389.76833900616504,189.2092260874711,1.2,0.2,1.049758707378973,602.9669244384529
308,948,Clothing,308,443.38768027339205,188.50222126283222,1.2,0.0,1.6379901339645704,530.3433224240961
391,159,Beauty,435,39.261763218730536,324.90790433760355,1.0,0.1,1.12231636532908,35.20951701496248
375,496,Beauty,181,321.34765811325826,407.00588307918787,1.2,0.1,1.948259674173498,794.5409129173967
179,356,Clothing,75,165.65340365400272,144.6703999313782,1.0,0.3,3.5399887646626556,390.15735860613796
264,676,Home,103,295.80488642422824,355.62362859293336,0.8,0.0,1.605675824547351,600.7114616615097
221,338,Clothing,231,247.11458588482625,321.57939129943236,1.2,0.2,1.327692919069583,282.47753524420654
307,900,Beauty,302,173.5024752960183,263.4871241860768,1.2,0.0,4.883418346703277,210.95152441931728
151,137,Electronics,42,56.45966670201479,305.18861691955595,1.2,0.0,4.9876200957100485,237.91840945128092
258,124,Home,403,284.12555663641984,18.846157624932495,1.0,0.3,3.5480940491289648,181.4465188420701
340,509,Home,416,65.26835754912238,11.9923056743554,1.0,0.1,1.434265574617998,53.21640663477605
403,560,Electronics,92,86.4988432065806,279.71489767925243,0.8,0.0,4.286082528387611,299.8626564494794
335,670,Home,143,491.26587491614595,266.8131477357047,1.0,0.3,3.156854771677196,1142.8754728952006
165,516,Electronics,253,165.1855432700686,44.95425061040414,1.2,0.2,1.7282944139953775,128.76668333651014
313,456,Beauty,77,296.37373291452076,251.09290004530163,1.2,0.1,3.3027687828642684,1427.1535138806921
199,482,Home,262,143.39365158934135,381.1890997632804,1.0,0.1,1.157528493092868,108.49937895923547
349,908,Home,69,434.09962491701197,275.18919756740206,0.8,0.2,4.889884440557708,1731.437361097568
491,257,Electronics,148,148.83669352794175,263.63100247139135,1.0,0.0,4.3038619965736835,490.4618558538215
85,668,Electronics,291,189.77372430236957,361.7751424236278,1.0,0.1,2.0431076698169885,55.2423512524021
382,532,Beauty,213,308.1099131269162,94.20366140702443,1.2,0.0,2.6756475683931216,659.9887111092447
336,147,Electronics,359,436.2934867458474,234.16546075289548,1.2,0.3,2.5811343220020553,488.64870515534915
352,427,Electronics,309,409.9449357201965,82.54345968269355,1.2,0.2,4.445976688174103,558.583034994229
360,532,Beauty,146,139.291343922912,266.6817454896926,1.0,0.1,2.4185374579734784,341.1216585867233
257,530,Clothing,24,416.48192917281176,300.0513019096374,1.0,0.2,1.191920666472749,4281.434231896505
155,155,Clothing,322,353.58570454157194,69.61991779270045,0.8,0.1,1.8587553992148154,135.7418803812846
495,676,Electronics,483,495.01596030139785,47.0024470501635,1.2,0.2,1.8622786298606235,607.5195876426246
207,367,Beauty,108,468.36935731326315,91.69946944677284,0.8,0.3,4.796964191985545,711.5776657896915
170,168,Clothing,180,271.2369938022349,297.30543542416444,1.2,0.3,4.696219072038086,305.70357312517086
104,827,Beauty,250,377.46502340434523,102.91338898697911,0.8,0.0,2.2023731479686166,125.11988026789453
449,700,Electronics,481,289.3880539737419,144.86922188417103,1.2,0.3,1.0110684004383526,323.4902146909795
61,548,Electronics,202,301.54776663633646,354.2475136312011,1.0,0.2,3.067990523650389,90.61287568875136
194,892,Beauty,303,59.73540668911159,131.6889652447665,1.2,0.2,4.1889596874912005,45.74474564876704
449,356,Home,169,11.100397154051079,204.78822483322884,0.8,0.3,2.074419927787121,23.454486221971457
445,771,Electronics,174,33.611323492694765,465.1342262531161,0.8,0.2,2.7561761041979342,68.37503521942477
185,589,Electronics,346,483.6490272682679,414.248339566945,1.2,0.2,1.6911568182669137,309.4238733531858
52,845,Electronics,169,71.8714316822647,135.18140257749917,1.0,0.2,2.3095810780650217,21.984202632222146
193,742,Electronics,1,31.75095504584117,302.8121426868892,1.2,0.0,4.035412011467562,3676.7605943084072
79,148,Beauty,133,161.72566275651084,336.2441671218572,1.0,0.0,2.713125098561951,95.34572655048028
286,758,Beauty,126,298.2081705777188,451.11833976825267,1.2,0.1,2.789083375052264,805.866489309237
328,415,Beauty,45,474.74571570843705,278.2589852185426,1.0,0.2,4.158206586365923,3385.143364181899
397,512,Beauty,193,352.9449134902286,285.0305700155595,1.2,0.0,4.051890969249817,866.7162720966231
164,533,Home,361,145.41295476108172,445.33913460395047,1.2,0.3,1.7486111788495062,79.05323065464333
153,101,Beauty,208,470.1384289362027,36.64706003888033,1.0,0.2,2.6610887176628433,344.16832357530626
167,940,Beauty,295,27.66012687994841,317.78924802990133,1.0,0.2,4.395431344850579,15.60554455726819
54,244,Electronics,57,489.73646356072845,214.1581111741182,1.2,0.1,2.8269507297780097,547.1538420471586
409,465,Home,495,38.733943404960016,455.78405864808235,0.8,0.3,3.6470539317081916,25.551907826820397
297,519,Electronics,77,379.38648679801133,480.66473307507243,1.0,0.3,2.2238485972413162,1444.5870074231968
413,672,Home,201,32.19579419499193,93.42115947074817,0.8,0.2,1.2382342462477784,52.660843574382845
370,884,Clothing,492,466.4651067605685,147.91955060283968,0.8,0.0,1.659596126184514,280.06829939376934
170,660,Home,288,63.24628939825818,143.99437235373512,0.8,0.1,2.6068835685843603,29.762959716827382
335,943,Home,489,34.734716383296195,59.30753735824331,0.8,0.1,2.4138681135556674,18.997763246374245
198,543,Electronics,61,445.7399258642243,246.64251368093642,1.2,0.1,4.5825630431645035,1708.1904255699949
133,533,Home,267,56.93900311963625,261.4098912574675,1.0,0.2,3.1824906819176966,28.25704259295381
455,742,Home,125,400.9863324822409,290.7593472331816,1.2,0.1,3.508621588376426,1737.6074407563772
280,654,Electronics,479,376.04697382344386,334.8495995586651,1.2,0.0,3.7547308587847184,263.2328816764107
337,156,Clothing,48,303.4502388592995,40.82955170772385,1.2,0.3,3.1265037215746325,2504.3933998918515
210,661,Clothing,87,195.2017329074602,315.0169374382731,1.2,0.0,4.078582677486541,558.986780598636
321,277,Clothing,333,458.63446932016467,457.76655120528585,1.2,0.1,4.132401937330224,528.9401125213395
87,392,Home,260,436.829815375381,232.94557970154,1.0,0.3,2.4055438871307504,145.6099384584603
275,145,Electronics,178,218.86108436868153,62.28909722572393,1.2,0.1,1.3391406139689397,403.48691531656374
191,269,Clothing,68,123.5452285941776,52.112573096930504,1.2,0.1,4.945416913373466,410.38502019978995
341,370,Clothing,366,143.5601180150231,148.05860882634315,1.2,0.2,3.57048280208956,160.06757572683227
200,516,Clothing,415,117.95855290765142,378.737066885697,0.8,0.3,3.835664292653005,45.36867419525055
163,947,Clothing,492,275.2134617526666,137.8898311056194,1.2,0.1,4.026784026080938,109.19219699558131
286,238,Electronics,432,435.5840259994458,409.0221470275739,1.0,0.1,3.451853686827195,287.70677005968014
115,346,Clothing,480,389.0698639271035,411.6329820133224,1.0,0.2,2.8836058779829954,93.02086143787298
410,247,Home,59,399.80012537326513,233.9848006355383,1.0,0.3,4.9386787770375244,2731.9675233839785
390,329,Home,301,229.66136093282623,157.38653302294748,0.8,0.1,3.9106296402761624,237.2660417584165
307,891,Electronics,451,167.99796758120627,302.85690482742757,1.0,0.1,4.383395046225941,114.10481426422638
298,736,Beauty,248,381.10432764547573,407.1597729888371,0.8,0.0,2.7587014860876597,364.88060927984503
498,803,Clothing,477,398.7161551686989,41.63969102041344,1.0,0.0,4.619109996362987,415.39883948538085
380,473,Clothing,168,350.7233161755458,477.1775362300352,0.8,0.0,3.9286042091262314,630.8869119370765
372,179,Home,464,25.732490045711536,326.4911347213868,1.0,0.2,3.984511961782346,20.58599203656923
229,705,Electronics,450,298.9454971535571,205.09240058976562,1.2,0.0,1.3477249749298252,182.15126966252214
239,837,Beauty,268,180.05245633146347,257.94942541293676,1.0,0.0,3.4698268218125965,159.97225674059393
456,164,Home,363,106.13444702301805,198.94032342066026,1.0,0.1,2.340866939490775,132.9596369299347
203,187,Beauty,111,350.25367903772633,212.17940427342566,1.0,0.2,3.6760066633849524,634.8347932558789
245,187,Electronics,99,141.57780648617816,301.85213931263917,1.2,0.3,3.2728564372324804,416.2387510693638
360,812,Electronics,401,457.2921678883693,39.51784346001348,0.8,0.1,1.4447580268468174,327.61229938271237
311,825,Electronics,214,156.0587461439655,95.93479124263146,0.8,0.1,3.119950971064559,180.59263274706333
468,303,Home,482,282.03849382538533,121.24938920372759,1.2,0.2,2.805033759620691,327.93544126777726
455,481,Electronics,112,415.60346018930045,209.68199439638812,1.2,0.2,4.105773967934409,2008.1370731270622
476,700,Home,96,207.0379856334178,191.8181894928821,0.8,0.1,3.0105530839619923,812.7841745278919
192,575,Home,306,416.0424000281032,363.88023423754686,0.8,0.1,2.9246486703977403,208.15671871112914
391,672,Clothing,117,364.6112347596446,136.99789066658826,0.8,0.1,3.8779639131697783,966.5287646848885
365,882,Home,35,461.2243170107458,37.96534546745618,0.8,0.2,3.674351560611509,3741.0416824204935
150,705,Home,336,169.65893566898504,37.16670061459321,0.8,0.1,4.96741751453383,60.41267738954957
293,918,Clothing,358,61.46375174226481,15.543412028923328,1.2,0.1,2.4078108029802707,60.196810898552386
61,638,Beauty,289,220.87125398590945,28.63274320427544,0.8,0.3,3.7534262750603773,37.16730067073235
288,313,Clothing,395,395.04859990267767,430.7437306263996,0.8,0.0,1.6690342233987816,229.84645812519432
98,173,Clothing,388,230.713205561127,351.64902971207584,1.0,0.0,4.218243028940192,58.12312119534819
91,160,Electronics,303,138.3740857946046,498.0062712900406,1.2,0.0,4.144622474040002,49.70542818674613
215,797,Electronics,359,23.52555701077724,19.953236779636228,1.2,0.0,3.9032827403700354,16.859982524390357
131,642,Clothing,346,163.3816634483554,426.0107600269065,0.8,0.0,1.4762030597516747,49.344087404575355
478,318,Electronics,123,359.5567444699376,351.0676013404593,1.0,0.1,4.950178349968557,1386.033256908308
340,111,Clothing,39,82.33074055110092,323.7677914234815,1.0,0.1,4.7704424137601364,699.8112946843578
207,913,Electronics,140,177.03089635054667,184.70074155340012,0.8,0.3,2.480365928541668,207.91713784149312
265,514,Home,25,19.913416235505004,194.59643324708952,1.0,0.2,3.309263537750181,202.96366547726254
207,131,Electronics,141,363.65995158073565,424.3249833500491,0.8,0.3,4.555547880567732,424.0992111392241
183,259,Electronics,351,441.5346930550759,359.60710034803236,1.2,0.2,2.9785759621027683,275.4574391900416
116,336,Home,394,288.5788756671368,338.4551243726324,1.0,0.2,3.396653359777684,84.74721411996929
385,838,Clothing,421,22.677331887389194,25.018170940390878,0.8,0.3,3.412971436736932,16.551228012596855
56,280,Electronics,335,116.63640314927122,100.31662146296823,0.8,0.1,3.597019870998242,15.551520419902829
485,928,Electronics,56,224.8498762945148,481.6859855161349,0.8,0.3,3.302001436476271,1530.5570526714341
63,657,Home,149,297.9147980751279,232.641912397192,1.2,0.0,2.623776891734291,150.14905822986447
122,440,Home,366,253.17540781053086,392.8826828098766,1.0,0.3,3.1579174593204926,84.16185218769691
448,557,Home,399,458.774362741523,200.76936084898745,1.2,0.1,4.485770727186681,616.592743524607
454,179,Beauty,204,469.93179503673764,384.5182098001543,1.2,0.1,4.456413382694199,1248.8723996878764
212,746,Home,75,62.50470664419112,68.41415837170042,1.0,0.2,4.090182987443358,174.35523432326994
115,871,Clothing,465,77.81153032159594,30.642729617375835,1.2,0.2,2.656430427690688,23.04289953729665
396,919,Electronics,284,185.44690699387505,238.42652004510308,0.8,0.3,4.143890207494122,206.1388776689811
179,858,Electronics,209,216.40509213129133,299.9066363950026,1.0,0.2,2.551425388758442,184.45957853095783
468,572,Beauty,493,297.1726794039515,168.61392674015624,1.2,0.3,3.6562747898023917,337.8384144802817
255,770,Electronics,385,388.84827739595175,360.8422677100914,1.0,0.2,3.26971255762309,256.8816340310044
325,814,Electronics,437,76.52617572525385,252.95162795476924,1.2,0.1,2.2000986678260017,68.13974550878768
305,211,Clothing,257,403.2934510779948,464.87525529628687,0.8,0.2,2.811513113824975,381.4093103218246
315,391,Electronics,258,308.9138736029039,51.64535356531216,1.2,0.0,4.32144703711216,450.8472749880219
74,921,Clothing,476,490.6333857895508,42.618498556529225,1.0,0.1,4.651011232643739,76.11503259628252
499,730,Beauty,183,329.07216226044085,453.5097076010231,1.2,0.0,1.821181716198749,1070.9152758779999
330,482,Clothing,327,360.8848373229517,337.8624950756304,0.8,0.1,2.8248592393040064,290.4682836989611
302,116,Home,10,105.65234453706306,338.8479611844537,0.8,0.3,2.734022232614511,2320.509676377676
359,592,Home,459,386.74235812592775,23.5020589175754,0.8,0.1,2.9560611888330985,241.46175055166623
338,430,Beauty,159,48.840427064755104,469.4608604894131,1.2,0.2,4.9065026701502195,123.81048260915416
213,838,Electronics,259,331.6999137322112,388.19427740592835,1.0,0.0,3.0749700525609196,271.73877548061915
144,972,Clothing,392,37.23072533586367,384.5142607251101,1.2,0.1,4.320306752796727,16.370150987372117
319,585,Home,87,66.46065244170242,456.8455242600514,1.2,0.3,3.655748295923536,289.1038381214055
370,505,Clothing,368,62.85447441512949,293.2950513842507,1.2,0.0,1.4287636068660108,75.62977409300132
159,216,Home,183,35.71719176305258,203.38653137626505,1.0,0.1,3.782627204375116,30.864312447420435
385,654,Clothing,15,167.3580693034892,245.53279260689527,0.8,0.3,3.588236658793644,3221.6428340921675
359,979,Electronics,464,497.2327043722427,390.8479446254064,0.8,0.1,4.033875578795449,307.10802730259815
287,214,Beauty,494,180.63043054615278,386.6776914317874,0.8,0.1,1.2977940864605437,83.78332697655895
430,894,Electronics,243,382.7801975358894,308.69744449959035,1.0,0.0,1.9652302398519015,674.5716595919363
485,648,Clothing,85,74.83533776997926,116.85937638027808,1.2,0.1,4.077154759013434,506.4437974666038
436,913,Home,198,232.70062933007281,411.2532047600472,1.2,0.0,2.4824638916415447,611.8038656557492
474,724,Home,9,100.70675942679718,327.1483684229963,1.2,0.0,4.643275827288299,5728.2004761962235
439,646,Beauty,476,104.12761334566999,118.41839023850551,1.0,0.2,3.0706816358709514,95.83233177934828
74,743,Electronics,163,58.8481179212786,245.5157803810952,1.2,0.0,1.0041085342783993,31.864102874448413
190,435,Electronics,23,221.70163498368672,498.63110206645035,1.0,0.1,3.795343851698289,1755.1379436208533
166,435,Electronics,63,47.01211116684801,170.90612114939438,0.8,0.1,3.053855885052089,97.55013067120962
441,988,Home,311,455.8075646142738,67.11470123771693,0.8,0.1,2.2683774233949316,515.4131692176788
454,839,Beauty,237,229.47115757025765,20.617034420242312,1.0,0.1,1.0817627936128402,437.73069553318055
74,246,Home,461,420.89740930456185,100.4698550086105,0.8,0.0,1.7949849297011933,53.9331745256062
128,221,Electronics,461,489.93758035570096,101.61348997121932,1.0,0.2,1.6463756733096084,135.74028200331108
117,180,Clothing,344,342.11179762191745,430.45353798449463,1.2,0.0,3.3314165776806517,139.22462720613683
222,784,Home,237,451.74027099574494,86.51582710677808,0.8,0.1,4.078216082030957,337.09694171783326
493,765,Beauty,21,76.33008504647117,432.69896152043094,0.8,0.0,1.9384256672550237,1368.3902519240105
61,761,Electronics,179,416.6968864725936,52.49108913713841,1.2,0.2,3.790892536910193,169.45673383218806
337,474,Clothing,305,142.89649327288816,454.2557069268105,1.2,0.3,4.599297034220025,188.84752248220906
